XOM,BRK-B,NVDA,LMT,JPM,WMT,MSFT,AAPL,BA,GM,PGR,JNJ,VTI,QQQ,SPY,IWM,VXUS,IEF,TLT,SHY,GLD,USO,DBB,SLV,DBA
0.0,0.06691861902563387,0.13145447635594035,0.0,0.0,0.09558239755516462,0.0,0.08792278614233409,0.1808993162229585,0.011052215954186484,0.02617018874378213,0.0,0.0,0.2100168000790809,0.019013552854368065,0.07096964706655101,0.0,0.0,0.022544945305834813,0.02745505469416519,0.0,0.0,0.0,0.01842722352507166,0.031572776474928343
0.12256464829889871,0.0,0.06675720262116352,0.1675579706794686,0.015785366669203493,0.0,0.04299120556433164,0.18434360616693402,0.0,0.0,0.0,0.0,0.0,0.0,0.02656575944567748,0.0018118599969814686,0.27162238055734106,0.011205692790516295,0.0,0.03879430720948371,0.013585926334144731,0.0,0.0,0.03641407366585527,0.0
0.17442592637728943,0.0,0.0,0.25790044057027517,0.0,0.02470381413775824,0.060004480237684586,0.0,0.0829653386769926,0.0,0.0,0.0,0.022988222588017193,0.0,0.13573080546325225,0.10012768763801361,0.04115328431071695,0.046693949915729165,0.0,0.003306050084270838,0.03860408535405321,0.011395914645946796,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.07773957604300044,0.2564326871815638,0.0,0.26318604343002694,0.0026416933454087577,0.0,0.014328801656461332,0.0,0.02580603587443669,0.03562935740747569,0.22423580506162627,0.028498160429685657,0.0,0.021501839570314346,0.0043615288871533126,0.04563847111284669,0.0,0.0,0.0
0.009792743916955282,0.0,0.045058066330173216,0.09512230539430169,0.0,0.0,0.27623024084562325,0.0,0.07836162956277953,0.0,0.061814005390742235,0.0336210085594249,0.1585605100656036,0.07506088796216301,0.0,0.01432646843637242,0.052052133535860974,0.0,0.001144078737081257,0.048855921262918746,0.029115278021373217,0.0,0.0,0.020884721978626786,0.0
0.08624531091199691,0.0,0.0,0.0,0.03512405915406723,0.011467862408395813,0.0,0.2745304527307329,0.0,0.0,0.19263231479480705,0.0,0.0008179051445458829,0.12342197038494979,0.0,0.17576012447050432,0.0,0.0,0.016717797929294315,0.03328220207070569,0.028676343406776397,0.0,0.0,0.0,0.021323656593223606
0.0,0.04684077770478584,0.0,0.0,0.0,0.2775913497490826,0.0,0.0,0.0,0.17498940003276603,0.0027700960484852155,0.09780837646488019,0.1458328916153209,0.012099735615015483,0.0,0.0580653785164401,0.08400199425322352,0.01827197263318614,0.03172802736681386,0.0,0.0,0.0,0.0,0.04759431683456443,0.0024056831654355737
0.0,0.06401446285973106,0.0,0.2914200376530988,0.0,0.014968503817929246,0.0,0.0,0.1841340179828511,0.0,0.045462977686389794,0.0,0.0,0.0,0.16608999575486877,0.1222843178630561,0.011625686382075118,0.010381374851988923,0.0,0.03961862514801108,0.0,0.0,0.0,0.022676724861647495,0.027323275138352508
0.18598644978899698,0.0,0.0,0.15412237622141006,0.0,0.0,0.0,0.00233838994709501,0.0,0.0,0.25755278404249793,0.0,0.0,0.02389526030429029,0.12095715653998096,0.10386417714511009,0.051283406010618635,0.0,0.03697938228186455,0.013020617718135452,0.0,0.0,0.022322642002211276,0.027677357997788726,0.0
0.0,0.0,0.03704863563248017,0.0,0.04061741206392436,0.05722858643519793,0.14096052726956615,0.16484496096232001,0.028481874524357274,0.11103347682665446,0.01978452628549976,0.0,0.1889713585588769,0.0,0.01855616033106816,0.0,0.09247248111005493,0.02568903219949338,0.0,0.024310967800506622,0.005758272155564653,0.0,0.0,0.04424172784443535,0.0
0.0,0.0,0.0,0.09831088746718894,0.015489838438489056,0.1266324249319008,0.0,0.0,0.12273666370348846,0.09997531937347964,0.13685486608545308,0.0,0.0,0.026245433982555726,0.19539152278392785,0.06349544056953639,0.014867602663980017,0.0,0.03933363339397327,0.010666366606026732,0.0,0.02703823928888254,0.0,0.02296176071111746,0.0
0.0,0.0,0.14608141143498926,0.04144565144408294,0.02618281056796287,0.0,0.022228008314217118,0.19763434476745634,0.0,0.0,0.0,0.16642777347129142,0.13210120834613337,0.0031103124239202917,0.06432466098880345,0.0,0.10046381824114287,0.02039926483770596,0.0,0.029600735162294042,0.0,0.0,0.04448710211788083,0.0,0.005512897882119172
0.0,0.07879176187913527,0.11346996150311817,0.015388102118941482,0.0,0.0,0.1122636235495448,0.0,0.0,0.05170411655588312,0.0,0.22838243439337713,0.0522601832160975,0.0019577056226136036,0.03700957185432949,0.16408490567168413,0.04468763363527532,0.017352663276266944,0.03264733672373306,0.0,0.0,0.022722228419430553,0.0,0.02727777158056945,0.0
0.18305065670060816,0.09522124452217426,0.0,0.0,0.0,0.09443970731258405,0.0,0.07416216779070184,0.10505854018115846,0.0,0.017795058004986708,0.030272625487786507,0.0,0.0,0.0,0.014123456198987416,0.2858765438010126,0.03151705220722629,0.0,0.018482947792773714,0.0,0.046136913418501825,0.0038630865814981777,0.0,0.0
0.1016582639836536,0.0,0.0,0.0,0.29595387315266614,0.0,0.020423363752134494,0.1819644991115457,0.0,0.0,0.0,0.0,0.058856922172161236,0.09760405157993884,0.051219088633361415,0.026213439804161413,0.06610649781037704,0.013041324788063163,0.0,0.03695867521193684,0.0,0.01672713636034813,0.0,0.0,0.03327286363965187
0.0,0.0,0.044563748363611065,0.0,0.06618622336712444,0.008363729084318372,0.22024009375343886,0.0,0.0,0.0,0.2606462054315072,0.0,0.036525479723671705,0.0028969670867458053,0.14791691194690762,0.11266064124267486,0.0,0.0,0.0171491261282027,0.032850873871797304,2.550725582497332e-05,0.0,0.0,0.04997449274417503,0.0
0.18102703635956321,0.0,0.0,0.15280988019879901,0.0,0.0,0.025083814656910657,0.0,0.0004553491142791355,0.0,0.16472320933103762,0.07590071033941032,0.0048199056803737705,0.07778853374352698,0.0,0.025995954145498393,0.19139560643060086,0.047117914886906156,0.0,0.0028820851130938463,0.0,0.04843041805683534,0.0,0.0015695819431646649,0.0
0.0,0.08059967656787614,0.09894732293661351,0.0,9.99520307873869e-05,0.0689713308976272,0.0,0.0,0.24673771131412078,0.03509055317897581,0.06955345307399918,0.0,0.05153992227152944,0.039321593830860466,0.0032278832674275115,0.06829338130451268,0.1376172193256699,0.025305551938780334,0.0,0.02469444806121967,0.0,0.0,0.0,0.0037045634671699773,0.046295436532830025
0.0,0.0,0.0,0.03138319754237053,0.022835243225680646,0.0,0.0,0.2601993917113501,0.28558216752059873,0.0,0.0,0.0,0.027305896529883765,0.0690657460386308,0.0018458566384859099,0.055775520156073954,0.14600698063692558,0.03483067194216721,0.0,0.01516932805783279,0.0,0.0,0.0,0.036813450658057294,0.013186549341942709
0.19610799287113787,0.0,0.03681501226682108,0.11386662004606288,0.2418167620701134,0.0,0.0,0.011393612745864812,0.0,0.0,0.0,0.0,0.1318421091093221,0.02710358858304893,0.0011937206579188397,0.0,0.1398605816497101,0.004539341104953812,0.04546065889504619,0.0,0.0,0.034954123298363574,0.0,0.01504587670163643,0.0
0.2501124830442704,0.0,0.1425920016901853,0.0,0.0,0.0,0.0,0.15106232673651226,0.0,0.0,0.017867150616163063,0.03836603791286896,0.042991351062930075,0.0,0.17545111292820526,0.024143616389723233,0.05741391961914144,0.03259076728408339,0.0,0.017409232715916614,0.0008178027297601476,0.0,0.0,0.0,0.049182197270239855
0.0,0.03430079221953873,0.004483979974187924,0.0,0.0,0.0,0.0,0.2104075329101746,0.0,0.13959038824111714,0.16671443302442493,0.04450287363055662,0.0,0.04326678195197857,0.24139397257074902,0.01533924547727239,0.0,0.03766009445572436,0.0,0.012339905544275644,0.024225152304554652,0.0,0.0,0.02577484769544535,0.0
0.0,0.0,0.0833331457596238,0.263981817787039,0.18243509991486156,0.06399831622189506,0.0,0.0,0.0,0.006251620316580442,0.0,0.0,0.13700933824753037,0.025108639341741342,0.11086860508207622,0.00015801475821630717,0.026855402570435772,0.0,0.04626381071124542,0.0037361892887545836,0.047221053612542474,0.0027789463874575288,0.0,0.0,0.0
0.0,0.07669606883487856,0.048261292493906593,0.2899755747164596,0.0,0.13744216015740357,0.0318835057089363,0.0,0.0,0.015741398088415348,0.0,0.0,0.22065167807044128,0.001967005694416435,0.0,0.07738131623514227,0.0,0.00943257816300442,0.04056742183699558,0.0,0.00996501682644841,0.0,0.0,0.04003498317355159,0.0
0.24750505120937674,0.19145482365126626,0.0022701618359044495,0.0,0.1276773225573583,0.0,0.031092640746094177,0.0,0.0,0.0,0.0,0.0,0.012289129970918633,0.0,0.28771087002908136,0.0,0.0,0.0,0.025322756657878604,0.0246772433421214,0.01033357231030961,0.0,0.03966642768969039,0.0,0.0
0.0,0.00858456757461401,0.0,0.0,0.0,0.050396712286576585,0.0,0.0,0.0,0.0,0.2643262410585397,0.27669247908026967,0.03442661978809522,0.032817762131751166,0.1414704837406258,0.05776283192060488,0.0335223024189229,0.03412201632266648,0.01587798367733352,0.0,0.0,0.0,0.04912741637821934,0.0008725836217806648,0.0
0.0,0.0,0.0,0.1920590198988687,0.18214484259094946,0.03386275414283325,0.0,0.0972485057433233,0.0,0.0,0.08769672813755044,0.006988149486474748,0.0,0.0,0.27124458231103105,0.0010345239972248121,0.02772089369174415,0.0,0.03315654884593908,0.016843451154060926,0.0,0.0,0.0,0.01899940939492455,0.031000590605075453
0.0,0.07228303601413241,0.002522463338175851,0.0,0.15039670601519833,0.0,0.20175692626747316,0.13817437438975808,0.0348664939752621,0.0,0.0,0.0,0.06225758361227457,0.06171191633708546,0.04294899882759037,0.1016934244215423,0.03138807680150731,0.04550717371933384,0.0,0.004492826280666162,0.0,0.0412249748730404,0.008775025126959601,0.0,0.0
0.04634174936920968,0.06604015777218687,0.0,0.18823612915224686,0.04752561761872971,0.0,0.0,0.0,0.25035596298542717,0.0,0.0,0.0015003831021996872,0.25785234188532363,0.0,0.003772687662762453,0.0,0.038374970451913924,0.0,0.00229521385627339,0.04770478614372661,0.0,0.0,0.0,0.03466675350044668,0.015333246499553324
0.17750844307504224,0.012978085938622264,0.06783203413630642,0.0,0.0,0.21414647868087794,0.0,0.0,0.0,0.12753495816915106,0.0,0.0,0.05067285607812448,0.0753379356349627,0.08748914135158858,0.08205996165554463,0.00444010527977956,0.0353059031337008,0.014694096866299203,0.0,0.0,0.02206278822736858,0.0,0.0,0.027937211772631424
0.1253885697781988,0.07908716462715801,0.0,0.0,0.0,0.05874014445658152,0.032563943699995816,0.0,0.006315935397501082,0.0,0.29790424204056476,0.0,0.031997817570669794,0.23290846171321974,0.0014015080642267308,0.0,0.03369221265188373,0.0,0.04396111993844044,0.0060388800615595595,0.0010801799713595975,0.048919820028640405,0.0,0.0,0.0
0.0,0.23943872053822488,0.0,0.0,0.29667004329254754,0.05949987848764986,0.0,0.0,0.004391357681577723,0.0,0.0,0.0,0.0,0.09532499294263932,0.012253586090323176,0.025819420165064427,0.16660200080197304,0.005094858549700786,0.04490514145029922,0.0,0.0,0.0,0.02332875529816747,0.026671244701832533,0.0
0.0,0.2749109390123242,0.041934943887909575,0.0,0.04624842543132192,0.06553442322756729,0.04221623388903223,0.0,0.0,0.09004065574912823,0.002589262248482771,0.03652511655423373,0.007370792411201643,0.2649735342265275,0.02765567336227085,0.0,0.0,0.008688490217072811,0.04131150978292719,0.0,0.0,0.036450711873707284,0.013549288126292719,0.0,0.0
0.14834965722480783,0.03511498188932863,0.12486428138065159,0.0,0.0,0.0,0.0,0.22904536094881936,0.0005555948901240226,0.0,0.0,0.062070123666268656,0.09977402726231313,0.11445320836273828,0.005769918565356635,0.08000284580959191,0.0,0.03485885265640373,0.01514114734359627,0.0,0.0,0.020738824611348444,0.02926117538865156,0.0,0.0
0.0,0.15103211849006495,0.0,0.0005211889741906228,0.06682949309097606,0.0,0.0,0.0,0.20382033776315836,0.0,0.17779686168160994,0.0,0.12451827884450906,0.08707024331067797,0.0166316534212701,0.07177982442354283,0.0,0.0,0.003421016642957346,0.04657898335704266,0.03345054005349458,0.0,0.0,0.016549459946505425,0.0
0.0,0.0,0.025371381769073116,0.0,0.0,0.0011780699795341798,0.10559316725213627,0.0,0.0,0.18366559638348273,0.24359762031194715,0.040594164303826494,0.08002604247788425,0.03443639435324982,0.09338038083189815,0.033725647472680184,0.05843153486428759,0.0,0.002244259270144766,0.04775574072985524,0.0,0.005874521499044945,0.0,0.0,0.04412547850095506
0.010919244836215536,0.0,0.0,0.0,0.0,0.0,0.09238145889197708,0.1061376589815746,0.135428123845103,0.2551335134451297,0.0,0.0,0.05711464321056749,0.0,0.0,0.0064050215431991075,0.2364803352462334,0.0,0.03939505378442587,0.010604946215574132,0.0,0.007793355325341214,0.0,0.04220664467465879,0.0
0.1461997746390704,0.0,0.13496891631598612,0.0,0.0,0.0,0.0022478789397267773,0.1106452236686021,0.030380427398561324,0.0,0.14028586502521329,0.03527191401284003,0.0,0.05754085112648051,0.21202567927682758,0.030043550777429626,0.00038991881926225824,0.027912907032945685,0.0,0.022087092967054318,0.0,0.0,0.004646710586762227,0.0,0.045353289413237775
0.27811125771835127,0.0,0.0,0.0,0.01439935687487337,0.06202492318075244,0.0,0.0,0.0,0.0,0.24546446222602283,0.0,0.047592750761521196,0.0314895379974571,0.09580163588889601,0.09240782006910694,0.0327082552830187,0.048463298732257756,0.0015367012677422465,0.0,0.0,0.023555850590416594,0.0,0.0,0.02644414940958341
0.0,0.0,0.0,0.1647822006893792,0.0,0.0,0.00963998005851252,0.0,0.16966457432415452,0.0,0.2559132449279537,0.0,0.0,0.0,0.0,0.018533137359073415,0.2814668626409266,0.02856079155454415,0.0,0.021439208445455854,0.0,0.0,0.002034845708560877,0.0,0.047965154291439126
0.0,0.0,0.0,0.24914141151820765,0.0,0.006527152143811832,0.14910026086403394,0.04115406504854063,0.15407711042540592,0.0,0.0,0.0,0.09283822771123251,0.0016551030809826006,0.04164521125214461,0.16386145795564028,0.0,0.035364926347606886,0.0,0.014635073652393117,0.0,0.0,0.0027915092830034585,0.0,0.047208490716996544
0.0,0.0,0.0,0.0,0.0,0.0,0.06574016034327809,0.0,0.12735107399843007,0.09329471557219923,0.29338493241424274,0.020229117671849872,0.09962634767421108,0.19781764629761175,0.0,0.0,0.002556006028177127,0.03265087557571093,0.0,0.01734912442428907,0.0,0.04187548096706529,0.008124519032934714,0.0,0.0
0.0,0.12877023941923224,0.0,0.0,0.0,0.0,0.019441091336220406,0.04806418654220455,0.19994733264998105,0.0,0.036970649606819735,0.16680650044554196,0.03289927354101627,0.00170843638006124,0.02736278422630731,0.17729913805579478,0.060730367796820325,0.02395186200305203,0.0,0.02604813799694797,0.008616686076897216,0.04138331392310279,0.0,0.0,0.0
0.0,0.0,0.02682061648564988,0.10137382777481618,0.0,0.0,0.17170827626542923,0.29922738499050633,0.0008698944835983102,0.0,0.0,0.0,0.0,0.02384338797595531,0.0,0.0,0.2761566120240447,0.0012142033062383095,0.04878579669376169,0.0,0.004412246713149742,0.0,0.0,0.04558775328685026,0.0
0.0,0.008114395589100654,0.17859192890493555,0.23409785369453423,0.0,0.04336340169330008,0.0,0.0,0.13583242011812946,0.0,0.0,0.0,0.0031728709512575115,0.0,0.0,0.21971907008144942,0.07710805896729306,0.03379370675232178,0.016206293247678222,0.0,0.0,0.0,0.0,0.019738964017494875,0.030261035982505128
0.0,0.04521626360880405,0.2137627684942926,0.04563706927780321,0.0,0.02532834617435451,0.0,0.0020312389902258365,0.0,0.10111470278417073,0.16690961067034898,0.0,0.0,0.004554304994974667,0.0,0.16468520761745134,0.13076048738757398,0.043811804387768785,0.0,0.006188195612231218,0.0,0.0,0.03919046783527408,0.0,0.010809532164725924
0.2509676708125464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01342803420403793,0.0,0.03961884448524138,0.2959854504981742,0.0735852527142517,0.03638844423626075,0.18800910383447922,0.0,0.002017199215008314,0.011844829429390573,0.03815517057060943,0.0,0.02040657812188878,0.029593421878111224,0.0,0.0,0.0
0.08951324811493105,0.0,0.09680715203438281,0.0,0.0,0.06415734837975917,0.0,0.0,0.031324001368200786,0.02475981596547472,0.0,0.2934384341372514,0.03342509622485482,0.010111462278338312,0.06183041526399223,0.1295901625286782,0.06504286370413645,0.0,0.04580729347837248,0.004192706521627523,0.03559680072209874,0.0,0.0,0.014403199277901263,0.0
0.0,0.0,0.0743146965320095,0.0,0.0,0.18396438488851405,0.0,0.10542638022204254,0.002827003101357861,0.0,0.2032527737462462,0.030214761509829803,0.0,0.012393037105257299,0.2876069628947427,0.0,0.0,0.0,0.016085609099838756,0.03391439090016125,0.0466702854752751,0.0,0.0,0.0,0.0033297145247249
0.027583042810594992,0.0,0.0,0.0007352354313153731,0.2011766077588796,0.0,0.05464167223581649,0.0,0.12289425689114461,0.0,0.06210350575593414,0.1308656791163148,0.0657336902502112,0.0,0.0057427357472083496,0.22852357400258042,0.0,0.030989323417599517,0.0,0.019010676582400486,0.0,0.03491299938459322,0.0,0.0,0.015087000615406784
0.0,0.0,0.08488523113239445,0.20916114877814782,0.0,0.0,0.16430465522207097,0.12887001540290485,0.0,0.012778949464481881,0.0,0.0,0.12401489040605199,0.02527113631602934,0.11725561094078804,0.033145906542077774,0.00031245579505284615,0.029999844606566135,0.020000155393433867,0.0,0.0,0.0,0.033079219337593245,0.0,0.016920780662406758
0.0,0.12502393939176742,0.0,0.0,0.20808204901860725,0.014759501947392839,0.0,0.030618586716409154,0.0,0.0,0.07929620781947469,0.14221971510634865,0.09511150847752464,0.04504118123208929,0.12068088126186458,0.026998814281801,0.012167614746720457,0.0,0.026494955500215987,0.023505044499784015,0.0,0.006706225210160295,0.04329377478983971,0.0,0.0
0.0,0.0,0.1631865961651882,0.0,0.0,0.0,0.05939198765598512,0.11597481811082427,0.0,0.20590319305172972,0.012635892372249158,0.042907512644023454,0.03442130003216648,0.004305749855027519,0.09488158650370845,0.127960325854001,0.03843103775509653,0.03808350243493885,0.011916497565061156,0.0,0.032318455417634,0.0,0.0,0.0,0.017681544582366003
0.04278356419931405,0.0,0.025997233038217497,0.1958168523226681,0.0,0.014162846720690458,0.026915872055029263,0.0,0.0,0.11707943923505107,0.0925491897634218,0.08469500266560764,0.11244975253924158,0.1004214474141604,0.032078950460677984,0.00782083832729158,0.04722901125862844,0.029073875172763455,0.0,0.020926124827236547,0.0,0.0,0.03170283119051747,0.018297168809482532,0.0
0.0734574532953966,0.20335561438203328,0.0,0.0,0.0,0.10639095212309962,0.16627747463988451,0.00583486969607272,0.04468363586351316,0.0,0.0,0.0,0.08286879599872388,0.17122951931202351,0.03299967960176678,0.0,0.01290200508748579,0.007731184380112818,0.042268815619887184,0.0,0.016868752375164366,0.03313124762483564,0.0,0.0,0.0
