XOM,NVDA,LMT,JPM,WMT,MSFT,AAPL,BA,GM,PGR,JNJ,VTI,QQQ,SPY,IWM,VXUS,IEF,TLT,SHY,GLD,USO,DBB,SLV,DBA
1.0074238696620017,1.0513610690419894,1.0033404785644402,1.0128120409292762,1.00759331455222,0.999839477209813,1.0131648224449352,0.9759652185471991,1.0042948990791793,1.0283791403608498,0.9925418510958253,0.9956420700133108,1.0028923900472986,1.0100043818617428,1.0059780303752917,0.9971877692812527,0.9973587016616615,1.0041839744512,1.0009095160786647,1.0099469487589423,1.027638832075278,1.0023755598398505,1.0057860983465174,1.0004117261419276
1.010806845137004,1.0496046041520253,0.9943374603211655,1.0144833946088592,1.0066042359802507,1.0052083248298718,1.0114305677381017,0.9733857441090105,1.0118481201612926,1.029616140668415,0.9928605862261727,0.9949147669527331,1.0070125501867044,1.007808607811008,1.0071117826384097,0.9943906967882025,0.9971430893969132,1.0057170146655392,1.001009928260755,1.007342311093274,1.0296783989978582,1.0029888714615514,1.0053921471852691,1.0021763924396476
1.0106619037684876,1.0465068428595548,0.9944225822924683,1.0138325271299646,1.006661908062168,1.0021457241406704,1.0122614068855253,0.9669927808718679,1.0133105718606648,1.027351363258208,0.9929133489010266,0.9950138587346341,1.0052864111258557,1.0106153624339114,1.004602422582482,0.997927522690222,0.9960594690977211,1.0060372158738746,1.001125330861208,1.009456237635548,1.035793147990534,1.0046289861577165,1.0080558148325323,1.0024678180451532
1.0113977394123785,1.0460669161351226,0.9952836985754447,1.018086927970948,1.0085312365498367,0.997689258240181,1.0119113017247197,0.975014273823546,1.0193392477716892,1.0233601060623576,0.9978093196113592,0.9965377121677829,1.0028415693587738,1.0092138265433652,1.0024800555850997,0.9974807525082063,0.9950666234312882,1.0056547723293425,1.001040814959421,1.010381186086785,1.0293619077961813,1.0049851197101531,1.011402618246488,1.0003351528600108
1.01064199967935,1.0430426752176267,0.9989446173266583,1.0152365090067819,1.0135892677565763,0.9979035334287774,1.0101475238202373,0.965109521100324,1.0198525404414776,1.0225864991311753,0.9953897728599923,0.9957749169966493,0.9994858112612327,1.0108192603305888,1.0026616937208892,0.9953425878561182,0.9978554422070007,1.004166878215206,1.000920280920845,1.0100387419899435,1.0337850568022529,1.0051826205264784,1.0067033570744461,1.0014220549083956
1.0142346838784426,1.045991549099008,1.0030922974562602,1.01660572753228,1.0174514420200036,0.9956262990634358,1.0089099988695933,0.9680925394460151,1.0224752732142657,1.023210240003752,0.9964006956344593,0.9957791247824815,1.0002063766623597,1.017958132936919,0.9991724380510324,0.9967915970749125,0.9972352033292805,1.0045537052913012,1.000839884413789,1.0082735875712359,1.0326590671884313,1.0080437138160672,1.0027989281000251,1.0035252470585994
1.0188817996393569,1.0639239125972677,1.0041547301650504,1.0161134422918041,1.0175367829045654,0.9948903549162986,1.0104079475671066,0.9681644474130296,1.0253023000622474,1.025667518182922,1.000897846498278,0.9943476337316678,0.9968930122548023,1.0169613410859784,1.0005908752134631,0.9958642533713638,0.9963988286721175,1.003181244435066,1.0007701067857118,1.0088476347219126,1.0395154296608906,1.0130801140458563,1.0063368636456613,1.0057542084570632
1.0170875784085702,1.0613266867960478,1.0014755583568504,1.0159775226688672,1.016621705697906,0.9992284304976592,1.010419946234816,0.9725292434888054,1.0232946759148465,1.0302896898227345,1.002088485490184,0.9966350741741835,0.9902876973343572,1.0115371586353048,1.004849104057562,0.9968442728095136,0.9966373813612066,1.0023122294648774,1.001000144223291,1.0068371806446874,1.0387288231400442,1.0162243806124374,1.0082524094452667,1.0056054631571156
1.0166527851337155,1.0668716362154702,1.0010942237408111,1.0162996471954562,1.014629325414071,1.0024885357537008,1.0097802681900028,0.9743744361889776,1.0217253808714326,1.0313869384239054,0.9994188641461113,0.998256952375384,0.9912709907897953,1.014349437519803,1.0006456778890664,0.9977607863911298,0.9964552145492537,0.9999921291130465,1.0010641026556937,1.005207429691402,1.0386965821474423,1.0168064782524633,1.0062364848320657,1.0060409164803128
1.022962582392307,1.0656738835051776,1.0038640828971017,1.016999843782931,1.015563353886478,1.0022585844421452,1.0078735467867899,0.9651533123405833,1.0172307807973695,1.0313751014173078,0.9983786572740713,0.9986353904017681,0.9956842499644148,1.0128756325623132,1.0019298737019855,0.999695841330574,0.9959340281143363,1.0001664473568312,1.0004818445446213,1.0044488292758091,1.037430917490765,1.0171075386387238,1.007070006113073,1.0077462028062603
1.0292322255544533,1.0658856083849109,1.005053881870124,1.0178763494767977,1.0167916001399022,0.9942657958815633,1.0065692793494991,0.9580899674273351,1.0191179727769146,1.0338960738657696,1.0001275588523044,1.0017089547776583,0.9896627159150492,1.007149956761612,1.0038986916725772,0.9986033445622955,0.9939692899140071,0.9994372481195027,1.0008139310563495,1.0009664234817157,1.041291664135573,1.013961091817963,1.0111869696987144,1.0071292265183514
1.031960692672446,1.0742582618161605,1.0037467672147276,1.0170676569640185,1.0176584075928348,0.9948984007837826,1.0029389516969942,0.9597744765390591,1.0165306073361033,1.0328690149067317,0.9970110041921889,1.003447992696483,0.9917361716196696,1.010715369929147,1.0124078841423427,0.9997408239853295,0.9937287049792556,0.998833052022188,1.000787585568,1.0011367434822782,1.0349307826214331,1.012574914972009,1.007935949901939,1.0081169254011983
1.030310584583984,1.076934704677141,1.0031774539783922,1.0221420558862007,1.016499788462468,0.9946554877099996,1.0003238267549874,0.9513320155388715,1.0159320135260084,1.035224391572735,0.9959897489105206,1.0007039605196588,0.9924390559237148,1.0141411957785587,1.013847319739362,1.0002000349377702,0.9933784708081906,0.9975985303159035,1.0010278880188146,1.0034450867404643,1.0299606856530934,1.0089580318401707,1.0078542900548262,1.0064218612372555
1.0314559435601052,1.0821170067317596,1.0042637053572074,1.0172568140894531,1.0132584707501597,0.992960643484576,1.0008250332074806,0.9459172319012092,1.018537980539588,1.034113890927244,1.0009332837545408,0.9968782489459248,0.9920022945015542,1.0139276876289258,1.0187666679549794,1.00265989600427,0.9933715621860013,0.9997814195992648,1.0010943674917765,1.0037799158702758,1.0325361586796469,1.0100887713157864,1.0068931328396689,1.008311983999032
1.0315545128039534,1.0811727517264595,1.0054966206948912,1.0176107909584613,1.011211630793031,0.9879387723619345,1.0054207506395947,0.9534549501019298,1.0160604708373913,1.0293102402050158,0.9988572839583043,0.997153039540921,0.9906955364896024,1.0145075845555915,1.017599512475518,1.0005706424223495,0.9924358009399543,0.9969659812583566,1.0008075279121986,1.001409466744669,1.0246418134436788,1.0060665356265817,1.0027466657214685,1.0094504839651888
1.0248529389504966,1.0751991479427085,1.008862315178001,1.028349861282021,1.0233099062712534,0.9875701834574868,0.9976770265263493,0.945185363982658,1.0225401643874552,1.0355387107419125,0.9981374686640744,1.0004564050000722,0.9893489946900176,1.0135368696044027,1.0200993454317782,1.0038310288615262,0.9936493970022446,0.996516331012696,1.0011101701462224,1.0004927348467796,1.0300464319185032,1.0099977909381608,1.0069333416825257,1.0105470051798349
1.0275684289055023,1.0774094960063239,1.0075149338348592,1.0260840407045893,1.0274160271831716,0.9871717356263203,0.9960365605579732,0.9371572180487898,1.0170238868247685,1.0315900339425843,1.000125353398842,1.0014673592920984,0.9834241241777082,1.021208140009068,1.0231320971254756,1.0018441430934248,0.9927663643350512,0.9967655729110712,1.0009238976563293,1.0007957058437134,1.0300143320214086,1.0097198224708057,1.0051415737221534,1.0093611988097038
1.0290132686352498,1.069962199441364,1.0131323690355487,1.0325409001559012,1.031021041784415,0.9888612461300262,0.9959625279668514,0.9448216062958963,1.021089666210504,1.0326933653128594,1.0017392544920467,1.0048224286405836,0.9849679369066063,1.0239512973561937,1.021737891050436,1.0047689154079016,0.9932527280194255,0.9921670904480856,1.0009496546334162,0.9995939198300878,1.0353672087018624,1.0099565747721861,1.0101707403568856,1.0106772251268448
1.0324174245636608,1.0803937080714165,1.0181330254880083,1.0288153311648212,1.0311621408839933,0.992015499305782,0.9962043670908467,0.9474860248171085,1.0204347162704002,1.0369961266960688,1.0054666892940503,1.0079665057170037,0.9862858106347867,1.0235371735848684,1.0178291613164736,1.0096718580747963,0.9935678327097311,0.9907117220578403,1.000984153689054,1.00037328897113,1.0273154397758275,1.011996800706102,1.0061008233156004,1.0150954605785671
1.0258604576557164,1.08285716433307,1.0200974813241959,1.0362111462671508,1.0384580570642006,0.9913048226427669,0.9923804848332655,0.9444355715315165,1.0167670917121392,1.0474503248292975,1.011757609655505,1.007509677396175,0.9922653899942621,1.0220521295718035,1.019870297508498,1.005832229617782,0.9941166250585913,0.9916345009628607,1.0010406487979937,1.0022507409443229,1.0275182611700842,1.0107508518086008,1.0096764150287152,1.0177859197838843
1.0330329590717628,1.087028301343613,1.022045904417141,1.036663139556818,1.0376944017891592,0.9883829819478206,0.9926929283931496,0.9508923723070412,1.0195141007512514,1.050701384552622,1.0096618989791977,1.013995212006988,0.9948360651526922,1.0219038456617109,1.0179345262878041,1.006493045892993,0.9940475035402058,0.9937215688265953,1.0011102877985512,1.0044650799603854,1.0179396902787905,1.0111616265786454,1.0058801301327258,1.0151484226482956
1.0377754435112327,1.084199655212769,1.0246660127495824,1.037439804898039,1.0448654856001718,0.9884095128571712,0.9924836980795446,0.9514667755147185,1.020323300927547,1.049579973883069,1.0091141006921378,1.0162019537018376,0.9956020467561327,1.02549623724781,1.0201155543436413,1.0061601751417346,0.992876167807427,0.9972953718195096,1.0014300157647409,1.0066382429061647,1.0178568528008587,1.0127713114749493,0.9966486146312152,1.017081591345616
1.0382844835288436,1.0951167417359207,1.0247805919337092,1.0345209419915218,1.0439064951885395,0.9890463197289977,0.9961099293132828,0.9531747826189867,1.0279150051420207,1.0525961825751304,1.0043771949727573,1.0184061919049445,1.0030662191113384,1.02894504489588,1.0184928047825905,1.004597106467027,0.9930215847342957,0.9976767301001771,1.0013195424363852,1.0076419079321997,1.0211124474564224,1.0111019874983826,0.9958384009542127,1.0160578173693005
1.0442278646009764,1.1072626371995473,1.024480001823727,1.0359302289943928,1.0492286741213068,0.990727829268829,1.0027374907471298,0.9463469560275267,1.0226161085103889,1.0482090047528974,1.0088876411447987,1.0209113304986912,1.0001067545179505,1.033982251670179,1.0117500969000357,1.0041665784143965,0.9927925911407269,1.001000107985035,1.0013897874554485,1.0076907367241654,1.0205820254330655,1.013278532471031,0.995836815412449,1.0191036401815774
1.0370711035163158,1.1113107183286381,1.0234994681928344,1.038510486815108,1.0516096640413748,0.9971597567103474,1.0023048473360632,0.9459878511763778,1.0282487424775717,1.0526602212647747,1.010669252503548,1.0224270941668605,0.9976723817640438,1.0349641955000373,1.0130287880985847,1.0030600678442139,0.9940614212992446,1.000165866228158,1.0012326498816302,1.008536440936394,1.022769726155385,1.0112559937037906,1.0116645618773314,1.015431334829477
1.0352164896085876,1.1058444704568777,1.0242735348063254,1.040168845509984,1.057475645807847,1.0006955572340153,1.003383063369604,0.9424654427204843,1.0475144498962916,1.0552064579208793,1.0114045427838265,1.0272343296846205,0.9968339315823828,1.0354491899630858,1.0202832335752472,1.0041031290234366,0.9937810779424552,1.0008300474203131,1.0014673686101163,1.0106295844822506,1.0263543329642841,1.0109597837315216,1.0088579342151889,1.0174985215033516
1.036955086184051,1.0912836915244715,1.0183694779153594,1.0419035355610344,1.057047784884988,0.9977240501588812,1.002557729974575,0.9476708565143401,1.043747993737795,1.053376980567805,1.0103932959640984,1.0251095619371366,0.9961163450953442,1.0375044326902831,1.0211646352828072,1.0059026048686943,0.9933465141946936,1.0028562977033642,1.0013371233963368,1.012619376050855,1.0268645213405525,1.0128071243857186,1.010525945282047,1.0177202746928076
1.0351822884902082,1.1040868488862705,1.0157480420408802,1.0481642750392706,1.0571391928103415,1.002178508071496,1.0004057033362042,0.9450912989529683,1.047726349435838,1.0547672610933845,1.0103095451250217,1.0242446831155607,0.9995814431916977,1.0362920188718345,1.0165370408907235,1.0061992051526238,0.9931273123674118,1.0007960213465723,1.0010029320532092,1.0128685995507145,1.0270131253382693,1.0074556443178806,1.0120998412794266,1.0203271706000636
1.0410399636622465,1.0990802697562532,1.0118915223461167,1.0472547962813388,1.0539026534645588,1.0024962999904887,1.0041628889888963,0.9490771828138107,1.052187555096454,1.0523856873377775,1.010771033559567,1.0288004005412166,1.0036888900883707,1.0323048189471555,1.017747039669691,1.0041626716949321,0.992723012238142,0.9989821552661656,1.001412617641386,1.0157394174848793,1.0322020280297746,1.0089254921105646,1.0080973654218321,1.019821760240985
1.0431681204211456,1.107093570899291,1.013415361675457,1.045430140923803,1.0531753668379198,1.0064386055189891,1.007225615800457,0.9501711840404574,1.0556643593400252,1.0566769055006398,1.015253641037865,1.0284564517087662,1.0044439065107957,1.031939017971052,1.0193387637872218,1.0039889048572694,0.9924167379009793,0.9986496213264464,1.0014935574656354,1.0159488062683628,1.0278583437798094,1.0082064533558226,1.0074782326469363,1.0227598618188598
1.0403407473947952,1.11433373110054,1.0143660866860231,1.048986505763182,1.0542846404855877,1.0068862163500996,1.0034282866870128,0.9569120940451332,1.0573837902564491,1.0566993201726633,1.0159210334414348,1.0277460901821216,1.0047134207637065,1.0277489703054896,1.0204677115237826,1.006674807440022,0.9938761662482383,1.0005190471407213,1.001538007231681,1.0134528883882852,1.0281870566895788,1.0054535381077168,1.0109429282702354,1.0225695012717
1.0464718880894377,1.1095004376763076,1.010885388806407,1.0559866043714528,1.0552367999641958,1.0072725981579436,1.0051503246605127,0.950044382815114,1.0586495856055993,1.057187532643311,1.0173374831344746,1.0255197817259958,1.0166243313290595,1.029162685872394,1.0178498021511992,1.0048408995224507,0.9938979246259968,0.9999032749172122,1.0014004926132314,1.0152264767518724,1.0266984079190689,1.0025103180380537,1.0119986409220296,1.0215133524643087
1.0610583223289165,1.1125587667820722,1.0159772192338123,1.0653895771598376,1.0568487963026372,1.0022350109585862,1.0046934908456466,0.9530040259323141,1.0580516716867143,1.0647270439954795,1.0160281390098025,1.0248079047058096,1.01558975234042,1.0290199888471703,1.0180619308989158,1.003876385048843,0.9942771005172972,1.0006470421624978,1.0013839718501212,1.0150582986553993,1.028959334448953,1.0041113102744674,1.0112155568256453,1.0197542969744753
1.058066021081045,1.1222185884975602,1.0172345037793666,1.0654556841868141,1.0574887297566424,0.9975950367498826,1.002027979770511,0.9598956892576102,1.0664602283209252,1.0591580147888222,1.0115823815425562,1.0259937963030488,1.0149195289950304,1.0304647693978504,1.0236710173687726,1.0028228692922119,0.9952183767185141,0.999554799796762,1.001573881678963,1.0166755052922445,1.0232341243789476,1.0048484325775315,1.0133201229023583,1.021574787619049
1.0597517683777897,1.1143626591116267,1.019526136831357,1.0715416696779132,1.0622589403380887,1.000288697265673,1.0001547199536125,0.9482657353525149,1.0685687638542318,1.065168430137768,1.0157829705026729,1.0243751226293414,1.0159434318250569,1.0310927504192853,1.0209077933154058,1.0049505434994832,0.9964095161132349,0.9958103883866987,1.0015567561749739,1.0195180287087484,1.0151903292835958,1.0045269114105169,1.0090748854607088,1.0194337702061254
1.0625314743353624,1.113414026198749,1.028353065221509,1.0680451658469816,1.0600933420818281,0.9998042864327489,1.0047770806731753,0.9562215035002753,1.0673828093105042,1.0676990899788772,1.012768007164716,1.0250120578983413,1.0207338894269147,1.036377615031987,1.0198523387178267,1.0059161810964141,0.9974516778450273,0.9983051649607735,1.0017881919315086,1.0212195438140501,1.0234229134728365,1.0056585708169163,1.0083997726203822,1.0184651399642695
1.05796064279815,1.1127604809843499,1.0307057589488071,1.071521039691523,1.0585255630526784,0.9986737369730236,1.0015773343083956,0.9644476126584792,1.0666852865810221,1.0682536347110128,1.0097224316200428,1.027735602403525,1.0226541523349173,1.0362913022893272,1.0176877676591602,1.00561438323088,0.9969963186046598,0.9939192130384543,1.0015194229843254,1.0193558766220072,1.0270879552535885,1.0067941907137088,1.0041097604916918,1.0174339955780158
1.062134971483442,1.1096088595282831,1.0335910154873569,1.0690065141362888,1.0606246106951234,0.9967327493881558,1.0079997637967832,0.957336252280762,1.071285345490171,1.075809809721048,1.0081762113643344,1.0321021304730031,1.0214039083208335,1.0376232423359153,1.0208669816872067,1.0069716838228335,0.9977104454372504,0.9947640959978497,1.001616632359362,1.0249761122460164,1.0311644288262676,1.0089531227648452,1.0086359838388597,1.0198810909057372
1.0711708297676419,1.1124727434547905,1.0374443019255446,1.070802823819511,1.061731055791805,0.9995939289066059,1.0112650628874627,0.9528477732723658,1.0722658475685758,1.0822151546695156,1.0089574825630891,1.0312115870720244,1.019278573980668,1.0358482134027822,1.030004309449221,1.0066213761375606,0.9975604759733628,0.9977429199779138,1.0016717970020346,1.0275712794644472,1.032966532801495,1.0111382197374916,1.0079521088420356,1.0177826168163469
1.0731972846701596,1.118042622355942,1.0399086374666249,1.0613731173876784,1.065247211961399,0.9898360529108835,1.009927454957019,0.9503916116828167,1.0696516007184316,1.084351344831411,1.0085177661341729,1.0334186735860171,1.0189203663817075,1.0380482715316581,1.0316506071995755,1.0079451199704803,0.9972124527240519,0.998620312064773,1.0019934989469097,1.0270007347008603,1.033387743352292,1.0122656361759967,1.0081567473745061,1.0197258787965995
1.0745604426150106,1.1226834246935762,1.0373812661013861,1.0584137953312098,1.0664756758435188,0.9909594273279695,1.0080686316949266,0.9520429768882273,1.0612076954388734,1.087524672292702,1.0073165924829026,1.0394711511576094,1.0144850925441826,1.0351215546459474,1.0342889673671714,1.0091689156651324,0.9975840197772166,0.9995631822092671,1.0017723607497928,1.028354907391751,1.0294089030729525,1.0119932455592158,1.0129440890726196,1.0227966167406468
1.0720599616682152,1.1223267446270833,1.0366862219457547,1.0570679574881638,1.0740659948275568,0.9856235092747592,1.0068462918864973,0.9519855355374859,1.0642833938019673,1.0906854506362933,1.0066083953209888,1.0406499960340923,1.0125196062214896,1.031486969351648,1.033252046007613,1.011601987965981,0.9969288470531513,0.9977731682303761,1.0014958536878296,1.026693458179015,1.0317280554993662,1.0106333350723262,1.0181487033735928,1.0182577372388895
1.0788340397970964,1.1199994136475264,1.0389424921557466,1.0548295695258578,1.0742281523007264,0.9875630400585912,1.0083449598719574,0.945987253844773,1.0614805609644398,1.0908128782185962,1.0060825187696365,1.042374013169921,1.0129971847057266,1.0329082513111691,1.0285830292174378,1.0149276935579463,0.9963187518663348,0.9994779616488612,1.0019555138654117,1.0275106761437174,1.0364019115854382,1.016353798293008,1.0198860262135578,1.019370912751371
1.0826225449864404,1.1197062200205887,1.0370327125638714,1.0578305072798788,1.07178819813888,0.9909328722192478,1.0064285555740728,0.9347323936135578,1.0626406555242822,1.0916908042589009,1.0054351783657567,1.0436127180727266,1.0102399552793662,1.0346075649425042,1.0294911785065068,1.0159451824060284,0.9960743627329588,0.9974976811599255,1.0021545808198327,1.0278670612404743,1.0358441053854903,1.0168407858142563,1.0210290582037884,1.0198497023970676
1.0733052532219551,1.1169215401099521,1.036983422362444,1.057682645976189,1.0731549204097066,0.9903734132879876,1.0108626918122878,0.9306583473771395,1.0664377537893714,1.0977882702884025,1.007800240500189,1.0411947383774132,1.0111694010795103,1.0354171614470051,1.0287545546548802,1.017263110083683,0.9955392209148356,1.000408115325069,1.0025279178200224,1.0303902431532717,1.0390110760754756,1.0291725699445702,1.0172352187803755,1.0241879717443267
1.0783981493511492,1.1085485243062978,1.0367030399743697,1.060274695781071,1.0743193955935424,0.9963222966403834,1.0136163753970837,0.9301091795836751,1.0653263896787377,1.0999959975583629,1.0068762997591938,1.0445998756030443,1.0103098969726207,1.0273766776865532,1.0311416990807067,1.0192326164535863,0.9953093681262041,0.9984817890310238,1.0026933292914975,1.0304298774142402,1.0391760441736348,1.0309375772060927,1.0181806990318143,1.0235790405758345
1.0840473267721558,1.1171294615919294,1.0347493722193428,1.0599120364802408,1.0684176673761234,0.998231658668279,1.0177464806972423,0.9287115122695415,1.0667823910755048,1.1043311381649976,1.0125924016593302,1.046423922494825,1.0082305519719248,1.030908061109021,1.0327157692168887,1.017728017320334,0.9953025492459339,0.9991245881113754,1.0027591911065932,1.0300344627242568,1.0446867569189389,1.0298828397891133,1.014675076330132,1.0233125589112115
1.081217267630417,1.1224153897371278,1.0392907386019954,1.057430155220078,1.0691275313349897,0.9990533628990712,1.013223900749864,0.9230230042359219,1.0574495720146164,1.0997660288156723,1.0105135763840536,1.0453692033553954,1.0050388784677817,1.028081080831883,1.033449818717937,1.0173353251455717,0.9961798036262615,0.9962634653392822,1.0026766302246448,1.0331741750095664,1.0445884618336732,1.0291852227462708,1.0114534168826672,1.0219169989166357
1.0937458041217516,1.1155457951099983,1.0339902826832112,1.0578302606323389,1.0700343624433097,1.0012312965954902,1.0151465128637853,0.9294493506500314,1.0594059514759389,1.0973242929775855,1.0113520314685014,1.0462193461690146,1.0044868178699993,1.0282940378498016,1.0308157729541219,1.0168323728426683,0.9958172533670944,0.9951059719106511,1.0025657456830024,1.0337650764679844,1.047962647181829,1.0279661204449926,1.0033370211236818,1.0206304893265228
1.0928478449117107,1.1238054236062878,1.034531841945671,1.057901201293555,1.0735514643496316,1.003534758034194,1.0148123207424415,0.9320252400770513,1.0551388110753104,1.0931252220503114,1.0119135085033049,1.047286795237014,1.005867784660558,1.0297525203996425,1.0331690742231552,1.0193087172117141,0.9953872213520343,0.9949536089810191,1.0024877285289358,1.0323732106245342,1.045191059102178,1.031327494505257,1.0024787148041012,1.0210134405274758
1.0963516298854654,1.1339456887812034,1.0346394392006686,1.0584129963507631,1.0768705628842676,1.0018134581154652,1.0066720582817061,0.9321601244096912,1.0579347889418307,1.0915898503381036,1.007035424194727,1.0461709346814938,1.0015538081602597,1.033070678100248,1.0377787709365116,1.0209577605163518,0.9956491892841591,0.9958056722730168,1.0028684507104522,1.0322651965299479,1.0467044062141182,1.0292224578098648,0.9989433096206796,1.0234391802739728
1.0887445742643733,1.139418005962031,1.0374145862605006,1.0547445385365035,1.0800482790994796,1.0081847023819879,1.0033774256431776,0.9370845805302793,1.0521844909024503,1.095404681041775,1.0061542682345899,1.049214377524824,1.0039393599052908,1.0305011165080968,1.0349669773248782,1.0181646416358459,0.9951605417883189,0.9951690166687387,1.0028434094337966,1.034794565639628,1.0468983530102889,1.03146311618633,1.0027439824281463,1.0228555737962426
1.0880460420032099,1.1426755443338512,1.0329169034126813,1.0606351142070745,1.0867900572588245,1.0046927138434851,0.9997938396133247,0.9267354837889825,1.0499431763490228,1.1002866464345644,1.0049018516708128,1.0473753175743523,1.0025577482854353,1.034165574005194,1.0336898540816677,1.0185106541551134,0.9955918630398888,0.9962258800729994,1.0027273730470563,1.0309953239036949,1.0439926812839933,1.0294395572773851,1.0053841325271555,1.0254449040825222
1.0764550696764004,1.1471900034380742,1.0320641851523114,1.0618892888689826,1.0862448011351933,0.9953077097450064,1.0004133502960824,0.9271365931294927,1.0535287204361312,1.1001985378773529,1.0072028182553232,1.0504229785995691,1.0087278410586007,1.0316304430353622,1.0376910220723494,1.0226104794366233,0.9932263115404487,1.0010366762397853,1.0026567868759497,1.030042614516526,1.0525334207345116,1.029241536118418,1.006117746330454,1.0283009660255322
1.0783252920590192,1.144629456192486,1.0306495125843866,1.060555514827837,1.0843448507942466,0.9998006458885583,0.9931848400596743,0.9275021988814705,1.0586179017272568,1.1027914231782725,1.005475907916836,1.0498351694088675,1.0127892055859768,1.0305330400299397,1.0414057017118814,1.021417291340042,0.9927238871839958,0.9992181670517488,1.0029915092198494,1.0310924571587017,1.0520715389690933,1.0330255062178073,1.0073854351879838,1.0302957927661902
